Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,P2PActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
53.119453,0.00016881712,52.06835306510843,-1.0235365669008436,0,1,6329.8115,-0.060610496,4,1,false,false,false,-2.7611282,3.234236,8.393499,-3.0800068,-0.054380424,3
53.163708,0.0003213402,52.06835926629884,-1.0235284001236307,0,1,6427.8843,-0.060610503,4,1,false,false,false,-2.3289502,2.2265944,8.113486,-3.0809505,-0.05714366,3
53.207436,0.00047397392,52.06836546748926,-1.023520379324779,0,1,6442.106,-0.060029604,4,1,false,false,false,-2.7799659,3.1459582,9.428793,-3.08195,-0.064221494,3
53.26076,0.0006267795,52.068371668405405,-1.023512212547566,0,1,6406.3027,-0.059159353,4,1,false,false,false,-2.8554559,2.9072328,8.390898,-3.0830564,-0.066785745,3
53.30812,0.0007797332,52.06837786959582,-1.023504045325297,0,1,6406.0923,-0.05771045,4,1,false,false,false,-3.0287955,3.1270025,9.468554,-3.0842028,-0.071085215,3
53.362305,0.0009328361,52.06838407078623,-1.023495878548084,0,1,6419.244,-0.05596997,4,1,false,false,false,-3.7822442,3.1683578,10.888172,-3.085397,-0.07079002,3
53.409843,0.0010860973,52.068390361936416,-1.0234877117708712,0,1,6396.9624,-0.05306993,4,1,false,false,false,-3.2886271,2.8393776,9.918772,-3.0865462,-0.067198046,3
53.460842,0.0012395179,52.06839656312683,-1.0234795449936582,0,1,6415.071,-0.047560297,4,1,false,false,false,-3.2122078,3.0821962,11.0629635,-3.0876174,-0.060310416,3
53.5111,0.0013930871,52.06840276431725,-1.0234713782164453,0,1,6406.423,-0.039149493,4,1,false,false,false,-2.9360719,3.1075113,12.091279,-3.088541,-0.049777687,3
53.560917,0.0015468062,52.06840896550766,-1.0234630654608712,0,1,6393.3857,-0.026100412,4,1,false,false,false,-2.7242417,2.8981576,10.724331,-3.0892951,-0.040266562,3
53.60816,0.0017006863,52.068415166698074,-1.0234548986836582,0,1,6406.453,-0.011309726,4,1,false,false,false,-2.47112,2.893554,10.76409,-3.0898998,-0.032895356,3
53.655464,0.001854698,52.06842136788849,-1.0234465863731403,0,1,6419.8403,6.9849193e-10,4,1,false,false,false,-1.9322822,2.8493884,9.997893,-3.0903847,-0.025057876,3
53.701317,0.0020088525,52.06842756880464,-1.0234382736175662,0,1,6422.6875,0.004929853,4,1,false,false,false,-1.4707341,2.8042212,8.3165245,-3.0907094,-0.014509555,3
53.747303,0.0021631608,52.06843385995482,-1.0234301068403533,0,1,6437.6675,0.0043500685,4,1,false,false,false,-1.5226234,2.7698205,8.112629,-3.0908787,-0.007100536,3
53.79253,0.002317605,52.06844006114524,-1.0234217940847792,0,1,6451.5786,0.0023202605,4,1,false,false,false,-1.5255736,2.7712395,7.587,-3.0909753,-0.005790935,3
53.834953,0.0024721827,52.06844626233565,-1.0234134813292053,0,1,6478.7363,-0.0026095926,4,1,false,false,false,-0.7734876,2.5197575,7.76753,-3.0910578,-0.0036694983,3
53.881634,0.0026268945,52.06845255321157,-1.0234051685736312,0,1,6506.9766,-0.012179967,4,1,false,false,false,-0.7281773,2.929929,7.8399105,-3.0911098,-0.0030468288,3
53.932003,0.0027817807,52.06845875440198,-1.0233968562631133,0,1,6503.08,-0.016530037,4,1,false,false,false,-0.47538704,3.0455925,8.314118,-3.091153,-0.00187608,3
53.98358,0.002936813,52.0684649555924,-1.0233885435075392,0,1,6488.2373,-0.020300316,4,1,false,false,false,-0.62330794,3.1201952,8.694871,-3.0911891,-0.002397987,3
54.0353,0.003091992,52.06847124674258,-1.023380084773604,0,1,6476.017,-0.017980061,4,1,false,false,false,-0.40121916,3.0524566,9.466018,-3.091234,-0.0031244447,3
54.083508,0.0032473383,52.068477447933,-1.023371772463086,0,1,6478.716,-0.013919319,4,1,false,false,false,-0.7472895,2.9139662,10.61861,-3.0913131,-0.0066273445,3
54.13077,0.0034028331,52.068483738808915,-1.023363459707512,0,1,6481.2393,-0.0075405682,4,1,false,false,false,-0.47941315,2.7534835,9.049947,-3.0914328,-0.0063388613,3
54.17936,0.0035584632,52.0684900299591,-1.0233550014186328,0,1,6487.7627,-0.0040596155,4,1,false,false,false,-0.61764634,3.0615635,11.630547,-3.091546,-0.008469248,3
54.229324,0.003714261,52.06849623114952,-1.023346688663059,0,1,6475.799,-0.0005797845,4,1,false,false,false,-0.83000696,2.8046956,10.520113,-3.0916996,-0.008102862,3
54.272358,0.0038701983,52.0685025222997,-1.0233382299291238,0,1,6485.906,-0.000870238,4,1,false,false,false,-0.025376186,2.7251842,10.669331,-3.0917888,-0.003351944,3
54.32225,0.0040262705,52.068508813175626,-1.0233299176186057,0,1,6508.535,0.0005797848,4,1,false,false,false,-0.555243,3.0063705,10.887331,-3.0918336,-0.001256228,3
54.367188,0.0041824984,52.06851510432581,-1.0233214588846706,0,1,6491.446,0.0017393547,4,1,false,false,false,0.4540982,2.6924314,10.704324,-3.0918174,0.0029091402,3
54.416553,0.0043388815,52.06852139520173,-1.0233130005957916,0,1,6508.469,0.0046393997,4,1,false,false,false,-0.013453595,2.9983995,11.107373,-3.091784,0.0021587682,3
54.460495,0.0044954,52.06852768635191,-1.0233045418618563,0,1,6503.6357,0.007250114,4,1,false,false,false,0.6381437,2.5500617,9.932321,-3.091715,0.006345138,3
54.509,0.004652045,52.0685339775021,-1.0232962291062824,0,1,6519.5024,0.011599058,4,1,false,false,false,0.050407268,3.1311302,11.021276,-3.091623,0.004263131,3
54.554615,0.0048088636,52.06854026837802,-1.0232877708174033,0,1,6507.5166,0.018558722,4,1,false,false,false,0.29448044,2.4574316,9.382552,-3.0915513,0.0050152526,3
54.598686,0.004965809,52.06854655952821,-1.023279312528524,0,1,6533.025,0.017399155,4,1,false,false,false,0.09269757,2.9600086,10.000718,-3.0914574,0.005102363,3
54.645584,0.005122889,52.068552850404124,-1.023270853794589,0,1,6541.3228,0.0202992,4,1,false,false,false,0.10210428,2.5971255,8.910904,-3.0913584,0.0073207407,3
54.688023,0.0052800984,52.06855914155431,-1.0232623955057099,0,1,6551.512,0.014789559,4,1,false,false,false,0.40370136,2.880606,9.707454,-3.0911915,0.01087624,3
54.73797,0.005437461,52.06856552239,-1.0232539367717748,0,1,6562.0566,0.014209777,4,1,false,false,false,-0.0007493347,2.7934222,9.263692,-3.0910177,0.010937356,3
54.780807,0.005594948,52.06857181354019,-1.0232454784828957,0,1,6557.4907,0.009569251,4,1,false,false,false,0.34211224,2.8299587,9.704258,-3.0908177,0.0118158,3
54.83235,0.0057525486,52.06857819437588,-1.0232370197489606,0,1,6569.241,0.0075394465,4,1,false,false,false,0.11756605,2.9792905,10.084924,-3.0906475,0.00991728,3
54.876053,0.005910251,52.06858448552607,-1.0232285614600813,0,1,6552.0396,0.004639399,4,1,false,false,false,0.7742626,2.684645,10.2890005,-3.0904822,0.010098609,3
54.925148,0.0060680793,52.06859086636176,-1.0232199571928413,0,1,6570.5234,0.0063798768,4,1,false,false,false,0.21955766,2.9018855,10.669711,-3.0903392,0.008166174,3
54.96855,0.006226045,52.068597157511945,-1.023211498458906,0,1,6563.809,0.008409683,4,1,false,false,false,0.93118215,2.536001,9.907818,-3.0901957,0.009883423,3
55.016014,0.0063841357,52.06860353834764,-1.023203040170027,0,1,6580.5825,0.008409684,4,1,false,false,false,0.5110036,3.0102673,11.454002,-3.0900354,0.0096060345,3
55.060352,0.006542363,52.06860991918333,-1.0231944359027867,0,1,6571.6733,0.009859708,4,1,false,false,false,0.9932369,2.4678276,10.20516,-3.0898538,0.013271738,3
55.105347,0.006700708,52.06861630001902,-1.0231859771688516,0,1,6588.3438,0.009279919,4,1,false,false,false,0.85325587,2.9874563,11.168324,-3.0896208,0.014420881,3
55.1515,0.006859191,52.06862268112898,-1.0231775188799725,0,1,6587.0835,0.01595025,4,1,false,false,false,1.1424533,2.558644,10.872085,-3.0893645,0.017459298,3
55.194878,0.007017802,52.06862906196467,-1.0231689146127323,0,1,6595.3896,0.01855872,4,1,false,false,false,1.2974223,2.9263818,10.7850895,-3.089051,0.019958207,3
55.24105,0.0071765324,52.068635442800364,-1.0231604558787972,0,1,6603.218,0.02262058,4,1,false,false,false,1.4638338,2.6490874,10.786007,-3.0886939,0.024493992,3
55.285587,0.007335403,52.06864182391032,-1.023151851611557,0,1,6601.047,0.022039669,4,1,false,false,false,1.5361191,2.8545918,10.830818,-3.0882723,0.02481869,3
55.330177,0.007494403,52.06864820474601,-1.023143393322678,0,1,6608.7,0.026680196,4,1,false,false,false,1.5150288,2.5997992,10.795657,-3.0878613,0.026274685,3
55.373432,0.007653524,52.068654585581704,-1.0231347890554376,0,1,6616.896,0.028418422,4,1,false,false,false,1.5900822,2.7709703,10.132362,-3.0874047,0.027623951,3
55.419487,0.0078127645,52.06866105637717,-1.0231263303215026,0,1,6622.5864,0.033349402,4,1,false,false,false,1.4962947,2.7519538,10.366994,-3.0869508,0.027735103,3
55.461666,0.007972143,52.06866743721286,-1.0231177260542623,0,1,6623.421,0.033929184,4,1,false,false,false,1.9510806,2.505468,10.629399,-3.0864682,0.03047975,3
55.50414,0.008131644,52.06867390800832,-1.0231092677653832,0,1,6644.083,0.033349402,4,1,false,false,false,1.6673151,2.6342785,9.653218,-3.08593,0.034835275,3
55.54716,0.008291266,52.06868037880379,-1.023100663498143,0,1,6653.791,0.03045047,4,1,false,false,false,1.7997314,2.6963975,9.53764,-3.0853124,0.038852714,3
55.592182,0.008451006,52.068686759913746,-1.023092204764208,0,1,6652.9443,0.028710002,4,1,false,false,false,1.9175272,2.7829192,10.515816,-3.0846465,0.040463693,3
55.63532,0.008610879,52.06869323070921,-1.0230836004969677,0,1,6650.746,0.026969528,4,1,false,false,false,1.9541938,2.5953646,9.580772,-3.0839658,0.04016864,3
55.678318,0.008770885,52.06869970123041,-1.0230751422080886,0,1,6664.0176,0.02493972,4,1,false,false,false,1.6688992,2.659246,8.928655,-3.0833285,0.035919044,3
55.72238,0.008931003,52.06870617202587,-1.0230665379408483,0,1,6670.078,0.02145877,4,1,false,false,false,1.5248967,2.7264566,8.539004,-3.0827713,0.030376757,3
55.765503,0.009091262,52.06871264282133,-1.0230579332285523,0,1,6669.056,0.017689602,4,1,false,false,false,1.2190241,2.5943942,7.4446154,-3.0823178,0.02382236,3
55.806164,0.009251631,52.0687191136168,-1.023049474939673,0,1,6685.213,0.012179967,4,1,false,false,false,1.1664236,2.3985279,7.457179,-3.0819287,0.021877188,3
55.845028,0.0094121285,52.06872567437203,-1.023040870672433,0,1,6715.147,0.0075394437,4,1,false,false,false,0.9331157,2.4015322,7.4975595,-3.0815656,0.02123394,3
55.88609,0.009572724,52.0687321451675,-1.0230322664051927,0,1,6735.4927,0.0031904974,4,1,false,false,false,1.1595138,2.5941482,7.9713373,-3.0811713,0.025364317,3
55.932663,0.009733459,52.068738615962964,-1.0230238076712577,0,1,6737.602,0.0029000458,4,1,false,false,false,1.1487277,2.9302635,9.318299,-3.0807443,0.02582917,3
55.98162,0.009894325,52.068745176718195,-1.0230152034040174,0,1,6715.019,0.0031904979,4,1,false,false,false,1.635039,3.1156719,9.6779785,-3.0803154,0.026459238,3
56.03078,0.010055336,52.068751647513665,-1.0230065991367772,0,1,6690.255,0.0046393997,4,1,false,false,false,1.712795,2.8030138,10.567216,-3.0799036,0.022766914,3
56.074066,0.010216489,52.068758207994634,-1.022998140847898,0,1,6687.147,0.0060905446,4,1,false,false,false,1.3900731,2.576369,10.455769,-3.0795798,0.01669316,3
56.1146,0.010377752,52.068764768749865,-1.0229895361356018,0,1,6704.1235,0.005220307,4,1,false,false,false,1.7060373,2.5108333,10.378694,-3.079333,0.013152866,3
56.1564,0.010539133,52.068771239545335,-1.0229809318683616,0,1,6716.947,0.002609592,4,1,false,false,false,1.4781065,2.5451028,10.906775,-3.0791192,0.012750987,3
56.198265,0.010700646,52.068777800026304,-1.0229723276011216,0,1,6721.2183,0.0005797846,4,1,false,false,false,1.2143548,2.5909722,10.604009,-3.078909,0.012508235,3
56.24206,0.010862268,52.068784360781535,-1.0229637233338813,0,1,6726.5264,-0.00087023794,4,1,false,false,false,1.1484826,2.7252052,10.799871,-3.0787086,0.012035823,3
56.286514,0.011024027,52.068790921536774,-1.0229552650450022,0,1,6720.141,-0.00087023794,4,1,false,false,false,1.2994646,2.6392214,11.046672,-3.0785284,0.0100486055,3
56.328796,0.011185897,52.06879748201774,-1.022946660777762,0,1,6720.347,0.00087023806,4,1,false,false,false,1.0152116,2.5307028,10.609583,-3.0783765,0.008138996,3
56.369404,0.011347895,52.06880413273275,-1.0229380560654657,0,1,6733.5083,0.0034798302,4,1,false,false,false,0.99262005,2.3548777,10.496858,-3.078259,0.007218966,3
56.410564,0.011510016,52.06881069321372,-1.0229294517982255,0,1,6753.336,0.005220307,4,1,false,false,false,1.022198,2.758957,11.376583,-3.0781317,0.008155264,3
56.453762,0.011672247,52.06881725396896,-1.0229208475309854,0,1,6748.125,0.00695966,4,1,false,false,false,0.82771957,2.5876763,10.74257,-3.0779915,0.009722571,3
56.497288,0.011834619,52.0688239044097,-1.0229122432637452,0,1,6746.1543,0.008120352,4,1,false,false,false,0.5983091,2.689713,11.414846,-3.0778368,0.008658526,3
56.539574,0.0119971065,52.068830465164936,-1.022903638996505,0,1,6749.1855,0.009569253,4,1,false,false,false,0.6009661,2.5365655,11.1897335,-3.0777025,0.009053625,3
56.58095,0.012159712,52.068837025645905,-1.0228950347292647,0,1,6750.1934,0.009859708,4,1,false,false,false,0.9300586,2.5468326,10.7810335,-3.0775418,0.0101760635,3
56.622356,0.012322435,52.06884367636091,-1.0228864304620244,0,1,6757.637,0.012179968,4,1,false,false,false,0.8207623,2.5067677,10.904822,-3.0773597,0.011821122,3
56.660603,0.012485266,52.06885032680165,-1.0228778261947844,0,1,6771.415,0.0144991055,4,1,false,false,false,0.9459225,2.4501905,10.483751,-3.077145,0.013874133,3
56.702,0.012648225,52.06885688755689,-1.0228692214824882,0,1,6786.96,0.015950248,4,1,false,false,false,0.996119,2.5141072,10.116618,-3.0768769,0.01796376,3
56.74395,0.012811294,52.06886353799763,-1.022860617215248,0,1,6783.1675,0.016528914,4,1,false,false,false,0.900554,2.645703,10.068055,-3.076568,0.018913057,3
56.785347,0.012974492,52.068870188438375,-1.0228520129480076,0,1,6781.861,0.017399155,4,1,false,false,false,0.8108107,2.4952114,9.051831,-3.0762508,0.01890852,3
56.824936,0.013137798,52.06887683915338,-1.0228434086807676,0,1,6791.8804,0.018269394,4,1,false,false,false,0.63668793,2.41614,8.414589,-3.0759475,0.017407443,3
56.864574,0.013301223,52.06888348959412,-1.0228346584351662,0,1,6807.0938,0.019428954,4,1,false,false,false,0.6885673,2.4174807,7.9108973,-3.0756571,0.016888125,3
56.902798,0.013464755,52.06889014003486,-1.022826054167926,0,1,6820.88,0.0202992,4,1,false,false,false,0.91235167,2.438883,7.165227,-3.0753517,0.019376155,3
56.94308,0.01362841,52.068896790749875,-1.022817449900686,0,1,6836.3774,0.02145876,4,1,false,false,false,1.0258708,2.4481962,7.709651,-3.074993,0.022721982,3
56.983364,0.013792184,52.06890344119061,-1.0228088456334457,0,1,6844.3027,0.02378015,4,1,false,false,false,1.1456938,2.446592,8.686135,-3.0745773,0.027485287,3
57.02446,0.013956068,52.06891009163135,-1.0228000953878442,0,1,6853.9805,0.025809955,4,1,false,false,false,1.5083253,2.5784318,8.920006,-3.0740693,0.034008928,3
57.06978,0.014120083,52.06891683203187,-1.0227914911206042,0,1,6852.3555,0.028129095,4,1,false,false,false,1.6517318,2.9051366,11.072454,-3.0734646,0.03805416,3
57.117004,0.014284229,52.068923482746875,-1.022782886853364,0,1,6821.656,0.02928866,4,1,false,false,false,1.8311028,2.785104,13.017072,-3.0728407,0.03705345,3
57.15921,0.01444851,52.06893022314739,-1.0227742825861237,0,1,6807.5854,0.027839758,4,1,false,false,false,2.0621054,2.4808462,12.3398485,-3.0722442,0.03512278,3
57.19954,0.014612905,52.06893687358813,-1.0227655323405225,0,1,6820.0083,0.02319924,4,1,false,false,false,1.8880682,2.5737162,13.035395,-3.0716898,0.03192757,3
57.239506,0.014777413,52.068943613988644,-1.0227569280732822,0,1,6815.4136,0.017689604,4,1,false,false,false,1.8970515,2.3831358,13.404002,-3.071192,0.028751336,3
57.277073,0.014942033,52.06895035438916,-1.022748323806042,0,1,6817.202,0.011309729,4,1,false,false,false,1.8606462,2.336253,12.502431,-3.0707488,0.024358222,3
57.314693,0.015106768,52.068957094789674,-1.0227395735604408,0,1,6838.499,0.007539443,4,1,false,false,false,1.5302767,2.3617306,12.031641,-3.0703814,0.020422217,3
57.35249,0.015271606,52.06896374523041,-1.0227309692932005,0,1,6849.2627,0.004639399,4,1,false,false,false,1.7565567,2.4171503,11.021635,-3.0700603,0.018636579,3
57.391872,0.015436566,52.06897048563093,-1.0227223650259603,0,1,6851.638,0.004059615,4,1,false,false,false,1.477339,2.4588826,10.592642,-3.0697646,0.01682994,3
57.430016,0.015601627,52.06897731599121,-1.022713614780359,0,1,6853.922,0.0069596614,4,1,false,false,false,1.1988504,2.3369064,9.261949,-3.069497,0.015123401,3
57.466595,0.015766796,52.06898405639173,-1.0227050105131188,0,1,6868.289,0.013050203,4,1,false,false,false,1.1845267,2.268079,8.631326,-3.0692508,0.014370184,3
57.503254,0.015932072,52.06899079679224,-1.0226964062458785,0,1,6889.556,0.020880107,4,1,false,false,false,1.081599,2.2796583,8.26951,-3.0689878,0.016628003,3
57.539883,0.016097462,52.06899753719276,-1.0226876560002773,0,1,6906.206,0.03045047,4,1,false,false,false,1.2480366,2.3463714,8.045597,-3.0686734,0.021636276,3
57.580265,0.016262958,52.06900427759327,-1.022679051733037,0,1,6917.596,0.038569704,4,1,false,false,false,1.3366721,2.5289178,8.728599,-3.0682538,0.028341815,3
57.62111,0.016428566,52.06901110795356,-1.0226703014874359,0,1,6912.897,0.044369806,4,1,false,false,false,1.3241298,2.5118115,8.35888,-3.067733,0.03470501,3
57.662876,0.016594294,52.06901784835407,-1.0226616972201956,0,1,6907.467,0.04697827,4,1,false,false,false,1.6222456,2.5573368,9.233814,-3.0671082,0.040005166,3
57.703384,0.016760157,52.06902467844009,-1.0226530929529554,0,1,6901.6465,0.046688944,4,1,false,false,false,1.7199502,2.4571226,9.873665,-3.066411,0.043499343,3
57.741875,0.01692612,52.06903150880037,-1.0226443427073542,0,1,6903.956,0.043499567,4,1,false,false,false,1.7505491,2.3647175,9.774352,-3.065675,0.044483565,3
57.78084,0.017092196,52.06903824920089,-1.022635738440114,0,1,6913.9585,0.03682924,4,1,false,false,false,2.02037,2.4666362,10.145897,-3.0649283,0.04541811,3
57.8203,0.017258387,52.06904507956117,-1.0226269881945127,0,1,6910.879,0.028129091,4,1,false,false,false,2.1860955,2.424813,10.249261,-3.064179,0.04429056,3
57.859215,0.017424693,52.06905190964719,-1.0226183839272724,0,1,6907.579,0.018269386,4,1,false,false,false,2.0303233,2.4238448,10.555647,-3.063468,0.040467214,3
57.89704,0.017591111,52.06905874000748,-1.0226096336816712,0,1,6912.603,0.01015016,4,1,false,false,false,1.9161352,2.2931755,9.979265,-3.0628529,0.033168327,3
57.934418,0.01775763,52.06906557036776,-1.022601029414431,0,1,6923.0977,0.0020298068,4,1,false,false,false,1.9691794,2.3657784,10.521481,-3.0623493,0.027051238,3
57.971622,0.017924262,52.069072400453784,-1.0225924251471907,0,1,6929.266,-0.0040596155,4,1,false,false,false,1.8888495,2.2917564,10.123999,-3.0619402,0.022454282,3
58.009026,0.018091008,52.06907923081407,-1.0225836749015895,0,1,6937.3574,-0.0081203515,4,1,false,false,false,1.5914869,2.389898,10.4704075,-3.0615938,0.01880738,3
58.047974,0.018257856,52.06908615085986,-1.0225750706343493,0,1,6940.3813,-0.008700134,4,1,false,false,false,1.451052,2.3905435,10.351721,-3.0613277,0.013905088,3
58.086067,0.018424813,52.069092981220145,-1.0225663203887478,0,1,6937.357,-0.008409686,4,1,false,false,false,1.4838659,2.3590853,9.624592,-3.061136,0.008943926,3
58.123837,0.018591885,52.069099901265936,-1.0225577161215078,0,1,6942.3057,-0.006090545,4,1,false,false,false,1.1479834,2.3492043,9.449624,-3.0610168,0.005637783,3
58.159863,0.018759063,52.06910673162623,-1.0225489658759064,0,1,6946.5537,-0.0031904979,4,1,false,false,false,0.932978,2.1857061,8.187742,-3.0609388,0.0033387628,3
58.19533,0.018926337,52.06911365194628,-1.0225403616086663,0,1,6959.969,2.3283064e-10,4,1,false,false,false,0.9355387,2.2501693,7.800878,-3.060871,0.004246283,3
58.23069,0.019093722,52.069120482032304,-1.022531611363065,0,1,6975.607,0.0046393997,4,1,false,false,false,0.6094262,2.1033254,7.211366,-3.060795,0.004277075,3
58.265564,0.019261207,52.069127402352365,-1.0225230070958247,0,1,6996.1504,0.00899059,4,1,false,false,false,0.7856503,2.2873251,7.356604,-3.0606928,0.0077850632,3
58.304016,0.019428791,52.06913432239815,-1.0225142568502235,0,1,7007.0977,0.012179965,4,1,false,false,false,0.64883536,2.391022,8.117333,-3.060536,0.010290886,3
58.343037,0.019596504,52.06914124244394,-1.0225056525829832,0,1,7001.2344,0.014209773,4,1,false,false,false,0.7032846,2.415799,8.893779,-3.0603392,0.013724691,3
58.3838,0.019764319,52.06914807280423,-1.022496902337382,0,1,6999.966,0.014209774,4,1,false,false,false,0.8696671,2.5136592,10.126483,-3.0600815,0.017175814,3
58.42446,0.019932251,52.069154992850024,-1.0224882980701417,0,1,6991.5713,0.0124693,4,1,false,false,false,0.8946122,2.4961329,10.787488,-3.0597816,0.01895782,3
58.464848,0.020100305,52.06916191317008,-1.0224795482695965,0,1,6979.105,0.01015016,4,1,false,false,false,1.1198317,2.492381,12.047131,-3.0594654,0.01951515,3
58.50327,0.020268466,52.069168923175646,-1.022470798023995,0,1,6971.563,0.007829897,4,1,false,false,false,1.2078818,2.3187966,12.432829,-3.0591516,0.018286748,3
58.53963,0.020436738,52.06917584322144,-1.022462193756755,0,1,6975.4224,0.006090544,4,1,false,false,false,1.1137794,2.2583876,12.85226,-3.058872,0.015633695,3
58.575336,0.020605108,52.06918276326723,-1.0224534435111536,0,1,6982.6616,0.004350067,4,1,false,false,false,1.0140367,2.2083054,12.005255,-3.0586398,0.012597635,3
58.611042,0.020773578,52.06918968358728,-1.0224446932655524,0,1,6987.031,0.0029000451,4,1,false,false,false,0.88424015,2.2621891,12.076095,-3.058452,0.01021512,3
58.646275,0.020942152,52.06919669359285,-1.0224360889983122,0,1,6991.4663,0.0011595697,4,1,false,false,false,0.5615015,2.15958,11.446605,-3.0583127,0.006417762,3
58.680347,0.021110823,52.06920361363864,-1.022427338752711,0,1,7000.8965,-0.0017404759,4,1,false,false,false,0.61395633,2.171266,11.034514,-3.058222,0.0047822953,3
58.71582,0.021279596,52.069210533958696,-1.0224185885071095,0,1,7013.543,-0.0040596146,4,1,false,false,false,0.42257547,2.2326133,10.681818,-3.0581512,0.003440153,3
58.7508,0.021448467,52.069217543964264,-1.0224098382615083,0,1,7020.288,-0.004929852,4,1,false,false,false,0.2646646,2.191663,9.793125,-3.0581005,0.0022817526,3
58.7866,0.021617442,52.069224464010055,-1.022401233994268,0,1,7028.0513,-0.0058000903,4,1,false,false,false,0.29292208,2.2699034,10.505771,-3.0580702,0.001374132,3
58.822365,0.02178652,52.069231474015616,-1.0223924841937229,0,1,7032.8633,-0.0084096845,4,1,false,false,false,0.30904844,2.210842,9.860031,-3.0580583,0.00041937744,3
58.857346,0.0219557,52.06923848402118,-1.0223837339481214,0,1,7040.57,-0.011020395,4,1,false,false,false,0.28548026,2.1960387,9.381267,-3.0580482,0.0004183356,3
58.89407,0.02212498,52.06924540406697,-1.0223749837025202,0,1,7048.6055,-0.012179966,4,1,false,false,false,-0.15212815,2.337308,9.832021,-3.0580645,-0.0025096585,3
58.9303,0.02229437,52.06925241407254,-1.022366233456919,0,1,7042.7095,-0.012759749,4,1,false,false,false,-0.040063787,2.2657084,9.611957,-3.0581315,-0.0054592583,3
58.965565,0.022463854,52.0692594240781,-1.0223574832113176,0,1,7046.147,-0.013919321,4,1,false,false,false,-0.13471928,2.1570168,9.225663,-3.0582492,-0.0077784522,3
59.000687,0.022633452,52.06926643408366,-1.0223487334107724,0,1,7056.7744,-0.014500226,4,1,false,false,false,-0.21762016,2.1974509,9.398238,-3.0583835,-0.008622201,3
59.035847,0.02280314,52.06927344436349,-1.0223399831651712,0,1,7060.338,-0.014789559,4,1,false,false,false,-0.41156718,2.2126594,9.103776,-3.0585406,-0.009677854,3
59.071114,0.022972932,52.06928045436906,-1.0223312329195697,0,1,7061.4585,-0.015370464,4,1,false,false,false,-0.15572934,2.2129338,9.480386,-3.0586987,-0.009471639,3
59.10612,0.02314283,52.06928746437462,-1.0223224826739685,0,1,7067.9224,-0.01478956,4,1,false,false,false,-0.3502578,2.174663,9.3654,-3.0588653,-0.010337411,3
59.140873,0.023312818,52.069294474380186,-1.0223137324283673,0,1,7073.6064,-0.01362999,4,1,false,false,false,-0.41900077,2.2300425,9.420337,-3.0590405,-0.010638264,3
59.1769,0.023482919,52.06930148438575,-1.022304836649461,0,1,7074.2944,-0.013050202,4,1,false,false,false,-0.45459452,2.0890326,9.206211,-3.059224,-0.011020859,3
59.211365,0.023653114,52.06930849439131,-1.0222960864038595,0,1,7078.292,-0.013340659,4,1,false,false,false,-0.5466682,2.2400122,9.3520975,-3.059409,-0.011303571,3
59.2464,0.023823408,52.069315504396876,-1.0222873361582583,0,1,7083.797,-0.0142097715,4,1,false,false,false,-0.6194636,2.1546614,9.386445,-3.059601,-0.011843671,3
59.280632,0.023993805,52.06932251440244,-1.022278440379352,0,1,7085.8,-0.015080011,4,1,false,false,false,-0.49736223,2.1492186,9.10277,-3.0597901,-0.011047519,3
59.31463,0.0241643,52.069329524408,-1.0222696901337505,0,1,7092.525,-0.014789557,4,1,false,false,false,-0.4307694,2.1473625,8.842851,-3.0599647,-0.009977735,3
59.349083,0.024334893,52.069336534413566,-1.022260794354844,0,1,7099.843,-0.012179965,4,1,false,false,false,-0.4437933,2.14506,8.968447,-3.0601184,-0.009102645,3
59.38349,0.024505584,52.0693436343789,-1.0222520441092429,0,1,7102.8604,-0.008409686,4,1,false,false,false,-0.21681176,2.1629014,8.9473295,-3.060261,-0.0073501365,3
59.41824,0.024676373,52.069350644384464,-1.0222431478852805,0,1,7107.5425,-0.0046405206,4,1,false,false,false,-0.107576385,2.1501758,8.295939,-3.060363,-0.0052693156,3
59.45259,0.024847263,52.069357654390025,-1.0222343976396793,0,1,7112.1875,-0.00057978445,4,1,false,false,false,-0.218623,2.1517496,9.074828,-3.0604215,-0.0023226438,3
59.487175,0.025018258,52.0693647540811,-1.0222255018607729,0,1,7116.8516,0.0026095924,4,1,false,false,false,-0.12154549,2.1403222,9.293788,-3.0604463,-0.0008406903,3
59.520477,0.02518934,52.06937176408666,-1.0222166060818665,0,1,7121.941,0.0034798295,4,1,false,false,false,0.035710614,2.1215343,8.933699,-3.0604346,0.0011538988,3
59.557186,0.02536053,52.069378864052,-1.022207855836265,0,1,7126.6636,0.0043500676,4,1,false,false,false,-0.15810984,2.2629335,11.258468,-3.060402,0.00256735,3
59.59249,0.025531821,52.06938587405756,-1.022198959612303,0,1,7119.7627,0.0049298527,4,1,false,false,false,-0.014892854,2.1655838,11.89619,-3.0603564,0.0040035658,3
59.62732,0.025703216,52.0693929740229,-1.0221900638333965,0,1,7122.9727,0.004929853,4,1,false,false,false,0.137991,2.1943614,12.355627,-3.060273,0.006566478,3
59.66472,0.025874712,52.06939998402846,-1.0221811676094341,0,1,7117.8247,0.004929853,4,1,false,false,false,0.19474345,2.325225,13.269776,-3.0601482,0.009233994,3
